GeoID,Year,State,County,D_Etab,G_Etab,D_Cap,G_Cap,Pop,FD_num,FD_pct
17099,2006,Illinois,LaSalle County,13,28,8703,4040,113139,36782,32.51
17111,2006,Illinois,McHenry County,19,43,15822,6991,300630,70298,23.38
17125,2006,Illinois,Mason County,5,5,3030,3030,15153,-503,-3.32
17135,2006,Illinois,Montgomery County,5,5,6075,6075,30378,5800,19.09
17177,2006,Illinois,Stephenson County,6,10,7986,4791,47917,14676,30.63
17197,2006,Illinois,Will County,33,79,19720,8237,650779,126842,19.49
18009,2006,Indiana,Blackford County,4,6,3290,2193,13161,-1407,-10.69
18029,2006,Indiana,Dearborn County,6,7,8146,6982,48879,12521,25.62
18045,2006,Indiana,Fountain County,5,4,3491,4364,17459,-103,-0.59
18047,2006,Indiana,Franklin County,3,8,7707,2890,23122,6939,30.01
18057,2006,Indiana,Hamilton County,11,42,22248,5827,244738,82534,33.72
18081,2006,Indiana,Johnson County,14,13,9322,10039,130512,37359,28.62
18087,2006,Indiana,LaGrange County,6,8,6102,4576,36613,1410,3.85
18089,2006,Indiana,Lake County,56,89,8775,5521,491432,134935,27.46
18091,2006,Indiana,LaPorte County,11,21,9967,5221,109641,27138,24.75
18097,2006,Indiana,Marion County,106,154,8287,5704,878515,239911,27.31
18127,2006,Indiana,Porter County,14,16,11328,9912,158595,48481,30.57
18131,2006,Indiana,Pulaski County,3,4,4571,3428,13713,-917,-6.69
18141,2006,Indiana,St. Joseph County,27,42,9833,6321,265496,74914,28.22
18149,2006,Indiana,Starke County,9,5,2595,4672,23362,-4887,-20.92
18157,2006,Indiana,Tippecanoe County,10,23,16301,7087,163010,45312,27.8
18175,2006,Indiana,Washington County,3,6,9388,4694,28164,8756,31.09
18181,2006,Indiana,White County,4,5,6207,4966,24830,5687,22.9
19011,2006,Iowa,Benton County,6,5,4356,5227,26137,2955,11.31
19037,2006,Iowa,Chickasaw County,4,5,3150,2520,12603,-2539,-20.15
19063,2006,Iowa,Emmet County,5,6,2087,1739,10437,-3070,-29.41
19119,2006,Iowa,Lyon County,3,7,3868,1657,11604,-2749,-23.69
19153,2006,Iowa,Polk County,39,64,10410,6343,405990,158697,39.09
19161,2006,Iowa,Sac County,3,7,3569,1529,10707,-4238,-39.58
19185,2006,Iowa,Wayne County,3,5,2159,1295,6478,-7937,-122.52
19197,2006,Iowa,Wright County,4,5,3397,2717,13588,-182,-1.34
20041,2006,Kansas,Dickinson County,5,5,3885,3885,19429,4630,23.83
20079,2006,Kansas,Harvey County,5,8,6731,4207,33659,11216,33.32
20091,2006,Kansas,Johnson County,26,80,19800,6435,514813,154477,30.01
20111,2006,Kansas,Lyon County,5,7,7166,5118,35832,10931,30.51
20161,2006,Kansas,Riley County,4,4,16732,16732,66928,28144,42.05
21003,2006,Kentucky,Allen County,5,5,3854,3854,19272,4427,22.97
21015,2006,Kentucky,Boone County,10,14,10929,7806,109295,39371,36.02
21029,2006,Kentucky,Bullitt County,8,9,8755,7782,70042,27492,39.25
21089,2006,Kentucky,Greenup County,9,7,4091,5261,36827,9448,25.66
21117,2006,Kentucky,Kenton County,14,32,11111,4861,155557,47834,30.75
21141,2006,Kentucky,Logan County,7,9,3824,2974,26768,3066,11.45
21151,2006,Kentucky,Madison County,14,13,5733,6174,80264,22645,28.21
22007,2006,Louisiana,Assumption Parish,6,7,3912,3353,23477,-3321,-14.15
23015,2006,Maine,Lincoln County,9,14,3878,2493,34904,2815,8.06
23027,2006,Maine,Waldo County,5,8,7752,4845,38763,8299,21.41
24001,2006,Maryland,Allegany County,11,19,6725,3893,73980,23906,32.31
24003,2006,Maryland,Anne Arundel County,34,87,15226,5950,517698,136237,26.32
24005,2006,Maryland,Baltimore County,80,133,9921,5967,793733,230983,29.1
24029,2006,Maryland,Kent County,4,4,4946,4946,19786,5130,25.93
24037,2006,Maryland,St. Mary's County,8,16,12356,6178,98849,32108,32.48
25007,2006,Massachusetts,Dukes County,6,11,2628,1433,15768,-8154,-51.71
25017,2006,Massachusetts,Middlesex County,63,269,23119,5414,1456528,347372,23.85
26009,2006,Michigan,Antrim County,4,10,6069,2427,24278,2153,8.87
26011,2006,Michigan,Arenac County,5,4,3393,4242,16968,-476,-2.81
26023,2006,Michigan,Branch County,8,6,5850,7800,46805,8692,18.57
26027,2006,Michigan,Cass County,10,12,5228,4356,52282,9927,18.99
26035,2006,Michigan,Clare County,8,14,3951,2258,31612,3868,12.24
26041,2006,Illinois,Fulton County,5,16,7477,2336,37387,7140,19.1
26041,2006,Michigan,Delta County,5,16,7579,2368,37898,7344,19.38
26051,2006,Michigan,Gladwin County,10,6,2672,4454,26726,4653,17.41
26081,2006,Michigan,Kent County,62,126,9599,4723,595191,118436,19.9
26087,2006,Michigan,Lapeer County,10,16,9169,5730,91691,21319,23.25
26093,2006,Michigan,Livingston County,10,27,18162,6726,181620,48446,26.67
26097,2006,Michigan,Mackinac County,5,10,2294,1147,11474,-8869,-77.3
26099,2006,Michigan,Macomb County,80,167,10416,4989,833328,182992,21.96
26103,2006,Michigan,Marquette County,8,17,8250,3882,66002,18829,28.53
26125,2006,Michigan,Oakland County,106,296,11342,4061,1202256,268719,22.35
26127,2006,Michigan,Oceana County,6,10,4580,2748,27484,8533,31.05
26133,2006,Michigan,Osceola County,8,7,2985,3412,23887,2350,9.84
26137,2006,Michigan,Otsego County,5,4,4961,6201,24805,1739,7.01
26147,2006,Michigan,St. Clair County,18,30,9350,5610,168312,32113,19.08
26163,2006,Michigan,Wayne County,237,574,8153,3366,1932490,339685,17.58
27001,2006,Minnesota,Aitkin County,5,5,3271,3271,16357,-75,-0.46
27003,2006,Minnesota,Anoka County,18,40,17977,8089,323590,67133,20.75
27015,2006,Minnesota,Brown County,5,6,5250,4375,26252,9985,38.04
27027,2006,Minnesota,Clay County,3,7,18357,7867,55072,33633,61.07
27035,2006,Minnesota,Crow Wing County,7,12,8664,5054,60654,8795,14.5
27039,2006,Minnesota,Dodge County,4,3,4900,6533,19601,4345,22.17
27045,2006,Minnesota,Fillmore County,4,10,5260,2104,21043,3538,16.81
27053,2006,Minnesota,Hennepin County,64,214,17492,5231,1119507,227322,20.31
27057,2006,Minnesota,Hubbard County,4,6,4945,3297,19783,-833,-4.21
27061,2006,Minnesota,Itasca County,4,12,11101,3700,44405,13369,30.11
27061,2006,Tennessee,Bedford County,4,12,10695,3565,42780,12557,29.35
27067,2006,Minnesota,Kandiyohi County,5,7,8307,5933,41537,15349,36.95
27079,2006,Minnesota,Le Sueur County,3,6,9160,4580,27480,7703,28.03
27095,2006,Minnesota,Mille Lacs County,6,7,4313,3697,25882,5689,21.98
27111,2006,Minnesota,Otter Tail County,13,13,4440,4440,57732,10175,17.62
27119,2006,Minnesota,Polk County,6,7,5195,4452,31170,8935,28.67
27131,2006,Minnesota,Rice County,6,7,10316,8842,61899,23200,37.48
27135,2006,Minnesota,Roseau County,8,8,2003,2003,16031,8528,53.2
27143,2006,Minnesota,Sibley County,4,5,3791,3032,15164,-1476,-9.73
27157,2006,Minnesota,Wabasha County,4,4,5456,5456,21826,3255,14.91
27159,2006,Minnesota,Wadena County,4,8,3426,1713,13705,-2320,-16.93
28013,2006,Mississippi,Calhoun County,7,7,2135,2135,14947,99,0.66
28031,2006,Mississippi,Covington County,8,7,2444,2793,19555,2963,15.15
28051,2006,Mississippi,Holmes County,9,6,2214,3322,19932,5208,26.13
28051,2006,Mississippi,Winston County,9,6,2170,3256,19538,5120,26.21
28103,2006,Mississippi,Noxubee County,7,4,1696,2968,11875,-1589,-13.38
28163,2006,Mississippi,Yazoo County,8,7,3589,4102,28714,9216,32.1
29069,2006,Missouri,Dunklin County,7,15,4626,2159,32388,5657,17.47
29071,2006,Missouri,Franklin County,13,24,7641,4139,99341,26111,26.28
29095,2006,Missouri,Jackson County,77,114,8578,5794,660539,181641,27.5
29167,2006,Missouri,Polk County,5,5,6010,6010,30053,2856,9.5
29201,2006,Missouri,Scott County,9,12,4402,3302,39626,8351,21.07
29213,2006,Missouri,Taney County,10,10,4620,4620,46200,10238,22.16
29510,2006,Missouri,St. Louis city,35,119,9146,2690,320131,65810,20.56
31001,2006,Nebraska,Adams County,5,8,6182,3863,30910,8186,26.48
31025,2006,Nebraska,Cass County,3,5,8413,5048,25240,7691,30.47
31031,2006,Nebraska,Cherry County,4,3,1481,1975,5927,-3075,-51.88
31101,2006,Nebraska,Keith County,4,3,2095,2793,8381,-5354,-63.88
31107,2006,Nebraska,Knox County,3,7,2948,1263,8846,-5216,-58.96
31123,2006,Nebraska,Morrill County,4,3,1272,1696,5090,-7249,-142.42
31131,2006,Nebraska,Otoe County,5,5,3150,3150,15753,-1613,-10.24
31161,2006,Nebraska,Sheridan County,3,7,1883,807,5649,-8021,-141.99
32007,2006,Nevada,Elko County,3,11,15369,4191,46108,25239,54.74
32031,2006,Nevada,Washoe County,23,57,17411,7025,400453,107891,26.94
33005,2006,New Hampshire,Cheshire County,3,22,25886,3529,77658,62869,80.96
34005,2006,New Jersey,Burlington County,34,86,13187,5213,448373,119253,26.6
34013,2006,New Jersey,Essex County,75,347,10413,2250,781027,103182,13.21
34023,2006,New Jersey,Middlesex County,77,219,10219,3593,786890,168261,21.38
34025,2006,New Jersey,Monmouth County,46,173,13629,3623,626934,175670,28.02
34027,2006,New Jersey,Morris County,25,116,19499,4202,487486,109686,22.5
35043,2006,New Mexico,Sandoval County,10,11,11423,10384,114231,21690,18.99
36037,2006,New York,Genesee County,7,12,8559,4993,59919,21959,36.65
36051,2006,New York,Livingston County,13,14,5027,4668,65357,24927,38.14
36081,2006,New York,Queens County,242,1143,8982,1901,2173862,158722,7.3
36083,2006,New York,Rensselaer County,18,30,8739,5243,157312,50142,31.87
36103,2006,New York,Suffolk County,96,531,15371,2778,1475626,275296,18.66
36109,2006,New York,Tompkins County,8,15,12456,6643,99651,38659,38.79
36119,2006,New York,Westchester County,59,442,15786,2107,931426,158206,16.99
37025,2006,North Carolina,Cabarrus County,23,24,6858,6572,157735,39331,24.93
37055,2006,North Carolina,Dare County,15,19,2230,1761,33463,2756,8.24
37081,2006,North Carolina,Guilford County,56,101,8192,4542,458792,138491,30.19
37087,2006,North Carolina,Haywood County,13,11,4438,5245,57701,15961,27.66
37105,2006,North Carolina,Lee County,13,16,4049,3290,52642,16719,31.76
37119,2006,North Carolina,Mecklenburg County,81,188,10265,4422,831507,225118,27.07
37141,2006,North Carolina,Pender County,10,7,4748,6783,47481,13845,29.16
37159,2006,North Carolina,Rowan County,22,23,6092,5828,134045,36873,27.51
37183,2006,North Carolina,Wake County,71,169,11042,4639,784038,228290,29.12
37189,2006,North Carolina,Watauga County,14,8,3410,5968,47748,12341,25.85
37193,2006,North Carolina,Wilkes County,7,17,9784,4028,68489,17029,24.86
38099,2006,North Dakota,Walsh County,5,6,2300,1916,11501,-1273,-11.07
39015,2006,Ohio,Brown County,10,7,4433,6333,44334,11502,25.94
39019,2006,Ohio,Carroll County,8,4,3645,7290,29163,9265,31.77
39025,2006,Ohio,Clermont County,25,25,7688,7688,192209,67494,35.11
39035,2006,Ohio,Cuyahoga County,129,328,10176,4002,1312816,270432,20.6
39041,2006,Ohio,Delaware County,9,15,17351,10410,156164,52414,33.56
39061,2006,Ohio,Hamilton County,88,165,9146,4878,804913,250470,31.12
39067,2006,Ohio,Harrison County,4,6,3967,2644,15868,-2669,-16.82
39085,2006,Ohio,Lake County,20,37,11410,6167,228203,60684,26.59
39093,2006,Ohio,Lorain County,37,58,8034,5125,297259,86369,29.06
39107,2006,Ohio,Mercer County,5,9,8212,4562,41063,12561,30.59
39111,2006,Ohio,Monroe County,4,5,3704,2963,14818,-567,-3.83
39125,2006,Ohio,Paulding County,3,5,6582,3949,19748,4746,24.03
39127,2006,Ohio,Perry County,5,8,7086,4428,35430,8494,23.97
39133,2006,Ohio,Portage County,14,23,11269,6859,157773,37071,23.5
40097,2006,Oklahoma,Mayes County,9,14,4456,2864,40107,9332,23.27
40101,2006,Oklahoma,Muskogee County,15,17,4663,4115,69958,23624,33.77
40115,2006,Oklahoma,Ottawa County,5,4,6594,8242,32971,10507,31.87
41005,2006,Oregon,Clackamas County,14,59,25964,6161,363508,101600,27.95
41017,2006,Oregon,Deschutes County,13,32,11396,4629,148149,45645,30.81
41029,2006,Oregon,Jackson County,17,36,11579,5468,196858,52010,26.42
41039,2006,Oregon,Lane County,21,77,16186,4414,339926,88682,26.09
41041,2006,Oregon,Lincoln County,4,19,11382,2396,45529,17612,38.68
41043,2006,Oregon,Linn County,8,20,13845,5538,110764,26488,23.91
41047,2006,Oregon,Marion County,15,52,20219,5832,303290,87148,28.73
41051,2006,Oregon,Multnomah County,31,133,22057,5141,683767,149227,21.82
41067,2006,Oregon,Washington County,24,74,20926,6786,502226,118217,23.54
42003,2006,Pennsylvania,Allegheny County,141,202,8695,6069,1226025,396284,32.32
42009,2006,Pennsylvania,Bedford County,7,14,7124,3562,49871,14085,28.24
42037,2006,Pennsylvania,Columbia County,11,14,5989,4705,65882,21732,32.99
42067,2006,Pennsylvania,Juniata County,5,6,4821,4017,24107,3073,12.75
42071,2006,Pennsylvania,Lancaster County,40,112,12523,4472,500922,158830,31.71
42105,2006,Pennsylvania,Potter County,5,12,3588,1495,17944,-662,-3.69
42109,2006,Pennsylvania,Snyder County,9,14,4327,2781,38946,13730,35.25
42111,2006,Pennsylvania,Somerset County,16,19,4927,4149,78834,24547,31.14
42115,2006,Pennsylvania,Susquehanna County,11,15,3943,2891,43376,9843,22.69
45019,2006,South Carolina,Charleston County,46,93,7278,3600,334826,123776,36.97
45049,2006,South Carolina,Hampton County,9,9,2344,2344,21104,3668,17.38
45069,2006,South Carolina,Marlboro County,8,8,3649,3649,29199,5718,19.58
45089,2006,South Carolina,Williamsburg County,9,9,3939,3939,35458,6075,17.13
47003,2006,Minnesota,Itasca County,6,12,7400,3700,44405,12055,27.15
47003,2006,Tennessee,Bedford County,6,12,7130,3565,42780,11515,26.92
47039,2006,Tennessee,Decatur County,3,6,3855,1927,11567,-3777,-32.65
47041,2006,Tennessee,DeKalb County,7,7,2612,2612,18289,-489,-2.67
47047,2006,Tennessee,Fayette County,12,5,2972,7133,35667,10021,28.1
47053,2006,Tennessee,Gibson County,10,19,4810,2531,48101,18514,38.49
47107,2006,Tennessee,McMinn County,15,6,3440,8601,51610,13270,25.71
47119,2006,Tennessee,Maury County,17,19,4458,3989,75795,32104,42.36
47157,2006,Tennessee,Shelby County,112,204,8215,4510,920106,275890,29.98
48029,2006,Texas,Bexar County,149,172,10563,9150,1573935,408481,25.95
48085,2006,Texas,Collin County,45,84,15198,8142,683935,168363,24.62
48121,2006,Texas,Denton County,47,56,12437,10438,584561,132827,22.72
48201,2006,Texas,Harris County,388,741,9812,5138,3807435,839829,22.06
48223,2006,Texas,Hopkins County,7,3,4820,11248,33746,4851,14.38
48249,2006,Texas,Jim Wells County,8,8,5049,5049,40393,10669,26.41
48347,2006,Texas,Nacogdoches County,8,12,7718,5145,61750,20696,33.52
48439,2006,Texas,Tarrant County,181,219,9182,7589,1662005,413634,24.89
49021,2006,Utah,Iron County,4,4,10500,10500,42000,13853,32.98
49035,2006,Utah,Salt Lake County,55,154,17578,6277,966798,226363,23.41
49049,2006,Utah,Utah County,25,43,17931,10425,448296,105218,23.47
49057,2006,Utah,Weber County,18,29,11814,7332,212656,43200,20.31
50023,2006,Vermont,Washington County,10,28,5941,2121,59414,14122,23.77
51001,2006,Virginia,Accomack County,12,9,2932,3910,35192,10610,30.15
51011,2006,Virginia,Appomattox County,7,5,2030,2843,14215,-645,-4.54
51051,2006,Virginia,Dickenson County,6,5,2659,3191,15958,-1306,-8.18
51063,2006,Virginia,Floyd County,3,3,4920,4920,14762,-1056,-7.15
51093,2006,Virginia,Isle of Wight County,7,6,4816,5619,33716,7174,21.28
51103,2006,Virginia,Lancaster County,3,5,3850,2310,11551,-3568,-30.89
51111,2006,Virginia,Lunenburg County,4,5,3267,2614,13070,-4156,-31.8
51113,2006,Virginia,Madison County,4,7,3322,1898,13291,-4538,-34.14
51131,2006,Virginia,Northampton County,8,7,1597,1825,12776,159,1.24
51153,2006,Virginia,Prince William County,25,58,14366,6192,359174,79716,22.19
51169,2006,Virginia,Scott County,8,5,2909,4654,23272,5066,21.77
51177,2006,Virginia,Spotsylvania County,8,20,14736,5894,117891,35353,29.99
51520,2006,Virginia,Bristol city,6,5,2947,3536,17684,6650,37.6
51540,2006,Virginia,Charlottesville city,6,21,6844,1955,41066,27608,67.23
51590,2006,Virginia,Danville city,13,12,3429,3715,44586,19397,43.5
51660,2006,Virginia,Harrisonburg city,11,14,4168,3275,45858,14142,30.84
51710,2006,Virginia,Norfolk city,36,51,6761,4772,243406,55426,22.77
51740,2006,Virginia,Portsmouth city,16,13,6200,7631,99213,24984,25.18
51800,2006,Virginia,Suffolk city,8,12,10036,6690,80291,21912,27.29
51810,2006,Virginia,Virginia Beach city,44,69,9948,6344,437739,121576,27.77
53005,2006,Washington,Benton County,9,23,17729,6937,159564,44149,27.67
53007,2006,Washington,Chelan County,4,20,17384,3476,69536,32034,46.07
53011,2006,Washington,Clark County,21,45,19128,8926,401698,85647,21.32
53021,2006,Washington,Franklin County,4,16,16146,4036,64585,20030,31.01
53027,2006,Washington,Grays Harbor County,8,26,8907,2740,71256,16381,22.99
53033,2006,Washington,King County,67,452,27208,4033,1822967,354682,19.46
53063,2006,Washington,Spokane County,25,86,17900,5203,447517,108576,24.26
53077,2006,Washington,Yakima County,12,56,19218,4118,230617,60135,26.08
54011,2006,West Virginia,Cabell County,19,20,4997,4747,94943,25629,26.99
54019,2006,West Virginia,Fayette County,10,16,4620,2887,46200,13985,30.27
54109,2006,Texas,Panola County,8,8,2932,2932,23456,2244,9.57
54109,2006,West Virginia,Wyoming County,8,8,3036,3036,24288,2452,10.1
55005,2006,Wisconsin,Barron County,10,9,4596,5107,45968,5321,11.58
55019,2006,Wisconsin,Clark County,6,9,5733,3822,34399,3822,11.11
55027,2006,Wisconsin,Dodge County,6,13,14833,6846,89003,32315,36.31
55039,2006,Wisconsin,Fond du Lac County,16,10,6245,9992,99920,24405,24.42
55055,2006,Wisconsin,Jefferson County,6,14,13550,5807,81300,29989,36.89
55059,2006,Wisconsin,Kenosha County,11,33,14691,4897,161607,52600,32.55
55067,2006,Wisconsin,Langlade County,4,5,5110,4088,20440,-4922,-24.08
55075,2006,Wisconsin,Marinette County,9,11,4709,3853,42389,12289,28.99
55089,2006,Wisconsin,Ozaukee County,3,14,28454,6097,85362,66478,77.88
55097,2006,Wisconsin,Portage County,8,9,8560,7609,68481,10578,15.45
56007,2006,Wyoming,Carbon County,4,5,3784,3027,15136,-1682,-11.11
56023,2006,Wyoming,Lincoln County,4,3,4107,5476,16429,2072,12.61
1001,2007,Alabama,Autauga County,8,4,6550,13101,52405,11988,22.88
1003,2007,Alabama,Baldwin County,37,23,4659,7495,172404,56414,32.72
1007,2007,Alabama,Bibb County,4,7,5609,3205,22438,981,4.37
1015,2007,Alabama,Calhoun County,29,31,4007,3748,116211,44705,38.47
1017,2007,Alabama,Chambers County,11,7,3167,4978,34847,5876,16.86
1019,2007,Alabama,Cherokee County,9,4,2839,6388,25553,1523,5.96
1021,2007,Alabama,Chilton County,7,7,6125,6125,42881,9687,22.59
1025,2007,Alabama,Clarke County,17,8,1555,3304,26436,10662,40.33
1027,2007,Alabama,Clay County,6,3,2347,4695,14085,-664,-4.71
1031,2007,Alabama,Coffee County,10,6,4745,7909,47458,9720,20.48
1039,2007,Alabama,Covington County,12,9,3135,4181,37631,9477,25.18
1045,2007,Alabama,Dale County,10,8,4948,6186,49488,7213,14.58
1047,2007,Alabama,Dallas County,12,11,3682,4017,44194,14810,33.51
1051,2007,Alabama,Elmore County,14,12,5508,6427,77124,26065,33.8
1053,2007,Alabama,Escambia County,13,9,2910,4204,37839,12518,33.08
1061,2007,Alabama,Geneva County,8,11,3290,2392,26322,4829,18.35
1063,2007,Alabama,Greene County,4,6,2346,1564,9385,-5755,-61.32
1069,2007,Alabama,Houston County,26,16,3758,6107,97727,34187,34.98
1071,2007,Alabama,Jackson County,13,16,4102,3333,53333,9253,17.35
1073,2007,Alabama,Jefferson County,98,135,6685,4853,655163,217899,33.26
1077,2007,Alabama,Lauderdale County,27,14,3374,6507,91107,28375,31.14
1079,2007,Alabama,Lawrence County,7,7,4899,4899,34293,2084,6.08
1081,2007,Alabama,Lee County,19,14,6943,9423,131934,39526,29.96
1089,2007,Alabama,Madison County,62,35,5094,9024,315859,109006,34.51
1095,2007,Alabama,Marshall County,23,17,3895,5270,89605,28209,31.48
1097,2007,Alabama,Mobile County,89,61,4558,6651,405715,154467,38.07
1099,2007,Alabama,Monroe County,7,9,3348,2604,23437,2378,10.15
1101,2007,Alabama,Montgomery County,37,38,6159,5997,227888,75302,33.04
1103,2007,Alabama,Morgan County,26,22,4476,5290,116397,35872,30.82
1109,2007,Alabama,Pike County,8,8,3970,3970,31761,6315,19.88
1111,2007,Alabama,Randolph County,6,4,3777,5665,22662,-222,-0.98
1113,2007,Alabama,Russell County,14,13,3648,3928,51074,17659,34.58
1117,2007,Alabama,Shelby County,25,24,7339,7645,183491,60067,32.74
1121,2007,Alabama,Talladega County,21,8,3915,10278,82226,27858,33.88
1125,2007,Alabama,Tuscaloosa County,32,36,5760,5120,184350,52321,28.38
1131,2007,Alabama,Wilcox County,5,9,2441,1356,12208,-5218,-42.74
2020,2007,Alaska,Anchorage Municipality,5,34,55758,8199,278792,120394,43.18
2050,2007,Alaska,Bethel Census Area,16,21,1045,796,16723,8014,47.92
2122,2007,Alaska,Kenai Peninsula Borough,7,25,7610,2130,53272,12702,23.84
2180,2007,Alaska,Nome Census Area,4,12,2311,770,9246,-3482,-37.66
2185,2007,Alaska,North Slope Borough,3,9,2839,946,8519,-5785,-67.91
4001,2007,Arizona,Apache County,9,11,7733,6327,69602,13447,19.32
