GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop,FD_num,FD_pct,D_Cap,G_Cap
21227,2015,20,227,3438,18,594,12432,123159,14250,12.52,6157,6842
21235,2015,13,94,1513,12,222,4443,36000,4496,12.61,2769,3000
22001,2015,16,92,1766,20,465,8079,62601,1087,1.76,3912,3130
22003,2015,10,60,1029,4,133,2039,25602,7198,27.94,2560,6400
22005,2015,20,158,2653,24,978,18234,119373,33735,31.46,5968,4973
22007,2015,8,133,3183,4,92,1709,22846,9104,38.87,2855,5711
22009,2015,22,139,2364,9,185,3374,41077,7985,18.98,1867,4564
22015,2015,26,211,3204,18,785,17201,125588,26315,22.5,4830,6977
22017,2015,54,459,7600,26,1768,34176,251405,82925,32.52,4655,9669
22019,2015,56,409,7631,29,1364,24197,198693,42022,21.8,3548,6851
22021,2015,4,24,467,3,151,2351,10032,961,9.49,2508,3344
22033,2015,82,756,12344,121,4197,79273,446216,115503,26.24,5441,3687
22039,2015,11,67,1280,15,151,2764,33789,8945,26.32,3071,2252
22045,2015,20,179,2816,21,563,12794,73953,14132,19.3,3697,3521
22051,2015,70,680,11816,100,4070,85485,435555,51624,11.93,6222,4355
22053,2015,9,59,977,6,149,2844,31434,2236,7.08,3492,5239
22055,2015,52,375,6606,57,2395,44462,239429,50787,22.92,4604,4200
22057,2015,21,155,2625,13,903,15537,98162,25027,25.98,4674,7550
22061,2015,11,97,1209,4,286,4742,47719,14853,31.78,4338,11929
22067,2015,8,46,814,3,139,3350,26428,6827,24.4,3303,8809
22069,2015,10,79,1140,7,269,4481,39137,10996,27.79,3913,5591
22071,2015,40,459,8059,146,2914,59334,389738,57760,16.8,9743,2669
22073,2015,37,391,5637,22,1264,22713,157018,46348,30.15,4243,7137
22079,2015,38,260,4264,14,712,13377,132316,45455,34.54,3482,9451
22087,2015,14,110,2169,11,287,5327,45384,16589,46.21,3241,4125
22091,2015,5,23,335,4,48,745,10569,663,5.92,2113,2642
22093,2015,6,42,758,6,254,5206,21517,5604,25.36,3586,3586
22095,2015,10,100,1517,9,286,5237,43639,18463,40.2,4363,4848
22097,2015,31,218,3547,27,618,12379,83790,13575,16.28,2702,3103
22099,2015,14,96,1601,13,400,7854,53921,2136,4.09,3851,4147
22103,2015,44,338,5898,40,2180,42587,249968,62439,26.71,5681,6249
22105,2015,41,335,5428,22,966,18269,128756,31688,26.17,3140,5852
22109,2015,30,206,3855,17,961,17619,114025,33431,29.89,3800,6707
22117,2015,19,162,2977,10,233,4951,46322,5013,10.63,2438,4632
22119,2015,15,109,1642,6,182,3270,40075,11029,26.76,2671,6679
22121,2015,8,59,916,5,180,3765,25484,4535,19.06,3185,5096
23001,2015,18,212,3749,21,1136,21269,107245,12978,12.05,5958,5106
23003,2015,15,222,4054,33,1174,21249,68752,7944,11.05,4583,2083
23005,2015,30,404,6985,76,4718,98818,290464,59726,21.2,9682,3821
23007,2015,9,55,835,12,371,8221,30039,779,2.53,3337,2503
23009,2015,10,146,2990,30,837,18644,54268,2218,4.08,5426,1808
23011,2015,18,263,4834,24,1477,31133,120209,8675,7.1,6678,5008
23013,2015,7,93,1976,17,604,12036,39779,6350,15.98,5682,2339
23017,2015,9,93,1704,14,353,8793,57156,3821,6.61,6350,4082
23019,2015,24,288,4895,27,1678,35628,152478,19152,12.44,6353,5647
23021,2015,7,48,1227,7,261,4721,16926,777,4.43,2418,2418
23023,2015,5,72,1267,7,404,7239,35173,3120,8.84,7034,5024
23027,2015,9,80,1622,12,370,8189,39129,2729,7.04,4347,3260
23029,2015,7,84,1656,16,450,9065,31604,3783,11.51,4514,1975
23031,2015,28,267,5383,43,2215,48875,201158,29869,15.15,7184,4678
24001,2015,16,176,2828,12,570,9672,72531,25629,34.13,4533,6044
24003,2015,40,576,8016,98,5075,119579,563837,190278,35.39,14095,5753
24005,2015,82,1079,16238,149,7788,192193,829209,141214,17.54,10112,5565
24013,2015,9,107,1620,25,1778,34231,167651,40184,24.04,18627,6706
24015,2015,13,109,1872,17,656,12695,102397,22751,22.5,7876,6023
24017,2015,13,174,2281,21,1101,22381,155923,43218,29.49,11994,7424
24019,2015,6,56,931,6,179,4241,32391,5295,16.23,5398,5398
24021,2015,22,166,2481,37,2447,53782,245377,55823,23.92,11153,6631
24023,2015,8,53,877,6,151,3054,29446,981,3.26,3680,4907
24025,2015,18,222,3255,34,2714,57414,250138,53243,21.75,13896,7357
24027,2015,10,115,1746,42,2968,72061,312711,53713,18.71,31271,7445
24031,2015,42,436,6013,205,10583,273975,1036233,181385,18.67,24672,5054
24033,2015,84,1133,16617,158,6774,177532,906003,200532,23.23,10785,5734
24037,2015,10,112,1896,18,868,17779,111628,19595,18.64,11162,6201
24043,2015,21,229,3568,24,1320,25888,149570,36576,24.81,7122,6232
24045,2015,20,185,3013,9,437,9249,102019,26408,26.75,5100,11335
24047,2015,14,140,2097,14,377,9564,51380,10662,20.72,3670,3670
24510,2015,74,734,12164,315,4693,110775,621402,13717,2.21,8397,1972
25001,2015,20,302,8638,73,4447,101764,214621,104445,48.38,10731,2940
25003,2015,25,230,3292,35,2377,54698,127671,31915,24.32,5106,3647
25005,2015,63,833,15302,90,6445,133632,556967,158761,28.96,8840,6188
25007,2015,8,35,1426,12,256,11123,17217,1177,7.12,2152,1434
25009,2015,45,548,9579,178,10097,196462,776111,222644,29.96,17246,4360
25011,2015,7,92,1637,20,749,14648,70550,11057,15.49,10078,3527
25013,2015,66,740,12993,96,5337,102317,469078,103309,22.29,7107,4886
25015,2015,10,95,1531,34,2367,51700,161049,61107,38.66,16104,4736
25017,2015,77,783,15912,278,22173,449498,1581037,373153,24.83,20532,5687
25021,2015,39,444,8653,119,9140,211469,694895,212623,31.69,17817,5839
25023,2015,43,527,9780,89,7382,154732,509880,202027,40.82,11857,5728
25025,2015,52,515,9044,214,9083,177719,776688,5420,0.75,14936,3629
25027,2015,79,974,16363,133,9745,181476,817618,226511,28.37,10349,6147
26005,2015,21,150,2421,15,658,11581,114661,4527,4.06,5460,7644
26007,2015,7,53,823,9,281,5517,28791,1829,6.18,4113,3199
26009,2015,5,20,340,5,157,4134,23133,33,0.14,4626,4626
26011,2015,4,49,941,4,58,1074,15280,4582,28.82,3820,3820
26017,2015,20,253,3956,20,640,12862,105557,23684,21.98,5277,5277
26021,2015,38,323,5270,34,1178,23178,154629,40256,25.67,4069,4547
26023,2015,11,90,1363,3,45,1225,43607,1587,3.51,3964,14535
26025,2015,28,204,3283,26,442,9773,134447,31513,23.15,4801,5171
26027,2015,7,64,1153,9,177,3558,51665,4272,8.17,7380,5740
26029,2015,6,46,876,8,144,4056,26215,1420,5.47,4369,3276
26031,2015,5,28,398,6,162,3374,25415,2825,10.8,5083,4235
26033,2015,5,55,714,13,264,5179,38003,7810,20.27,7600,2923
26035,2015,12,73,1451,11,225,5006,30610,823,2.66,2550,2782
26037,2015,5,35,615,6,150,3072,77383,16808,22.3,15476,12897
26045,2015,16,131,2267,11,287,6408,108676,28954,26.87,6792,9879
26047,2015,7,36,614,16,330,8427,33132,3800,11.62,4733,2070
26049,2015,75,548,9069,79,2309,48555,410442,134364,31.56,5472,5195
26051,2015,8,79,1392,3,78,1561,25210,285,1.11,3151,8403
26053,2015,4,24,371,3,110,2004,15443,2059,12.53,3860,5147
26055,2015,15,86,1391,23,828,17248,91624,16137,18.55,6108,3983
26057,2015,6,52,744,5,81,1289,41513,11838,27.87,6918,8302
26061,2015,5,62,1095,8,318,5465,36382,3953,10.79,7276,4547
26065,2015,39,294,5494,52,1201,23839,285735,82008,29.2,7326,5494
26067,2015,10,71,1049,10,366,5924,64173,5561,8.7,6417,6417
26069,2015,7,41,758,7,207,4282,25352,5657,21.85,3621,3621
26073,2015,8,90,1867,12,291,5832,70690,4944,7.03,8836,5890
26075,2015,26,203,3512,19,865,13663,159465,39304,24.53,6133,8392
26077,2015,30,303,5038,46,1289,23326,259966,66913,26.73,8665,5651
26079,2015,5,47,982,6,234,4545,17262,1048,6.11,3452,2877
26081,2015,100,751,11666,92,2767,58962,636095,127046,21.08,6360,6914
26087,2015,13,101,1459,10,390,8592,88444,8180,9.26,6803,8844
26091,2015,17,126,2410,15,586,9823,98389,19772,19.79,5787,6559
26093,2015,12,90,1346,18,791,17656,187350,56632,31.29,15612,10408
26099,2015,98,809,12404,120,4777,108191,864507,190310,22.63,8821,7204
26101,2015,8,76,1301,10,203,4234,24458,2479,10.02,3057,2445
26103,2015,11,88,1598,16,503,9105,67305,10320,15.38,6118,4206
26105,2015,6,33,572,6,119,2084,28812,1818,6.33,4802,4802
26107,2015,6,54,804,6,98,1846,43092,7600,17.76,7182,7182
26111,2015,9,64,1032,16,384,8241,83618,16800,20.09,9290,5226
26115,2015,14,123,2035,23,749,14384,149494,28361,18.66,10678,6499
26117,2015,17,101,1613,10,326,5276,62826,4771,7.53,3695,6282
26121,2015,33,263,4367,21,460,8503,172697,62080,36.05,5233,8223
26123,2015,9,83,1475,9,262,4405,47984,2776,5.73,5331,5331
26125,2015,142,1042,16999,232,9204,221642,1240301,360094,29.95,8734,5346
26127,2015,10,52,1167,6,178,3223,26118,975,3.67,2611,4353
26133,2015,10,54,937,6,115,2615,23066,3692,15.69,2306,3844
26137,2015,5,52,866,6,111,2544,24244,3238,13.4,4848,4040
26139,2015,19,143,2177,34,964,19944,280023,85882,32.56,14738,8235
26143,2015,8,42,781,5,103,1880,23803,5380,22.01,2975,4760
26145,2015,38,270,4269,38,1116,20042,193290,50402,25.18,5086,5086
26147,2015,23,171,2630,24,814,16102,159874,55598,34.1,6951,6661
26149,2015,13,88,1727,10,206,4545,60843,7135,11.64,4680,6084
26151,2015,14,72,1217,9,334,5605,41476,2777,6.44,2962,4608
26155,2015,17,106,1567,11,338,6737,68517,11649,16.49,4030,6228
26157,2015,11,76,1004,8,303,5402,53804,1906,3.42,4891,6725
26159,2015,19,124,1935,20,428,7977,75064,4049,5.31,3950,3753
26161,2015,21,214,3329,62,2990,67391,360847,80355,23.31,17183,5820
26163,2015,262,2040,32656,420,9792,202417,1757062,252051,13.84,6706,4183
26165,2015,9,76,1280,7,134,2963,32966,3277,10.01,3662,4709
27003,2015,19,411,6927,32,1475,37990,343822,113445,34.29,18095,10744
27007,2015,9,102,2218,7,344,6945,45674,7618,17.14,5074,6524
27013,2015,6,170,3076,8,848,17861,65777,21683,33.87,10962,8222
27015,2015,6,101,1617,5,409,8480,25317,6866,26.52,4219,5063
27017,2015,3,40,510,4,199,3945,35536,9378,26.5,11845,8884
27021,2015,5,23,150,9,241,4453,28668,3393,11.88,5733,3185
27033,2015,3,57,1089,5,175,2321,11504,4255,36.41,3834,2300
27035,2015,15,272,5671,15,608,14590,63451,4209,6.73,4230,4230
27037,2015,19,374,7168,49,2516,64085,414299,131296,32.94,21805,8455
27041,2015,8,202,4195,8,193,3592,37057,9290,25.8,4632,4632
27049,2015,10,73,887,12,327,6275,46438,8135,17.61,4643,3869
27053,2015,82,905,15691,235,9987,253051,1220459,306812,26.62,14883,5193
27055,2015,4,24,222,5,164,1723,18770,2021,10.62,4692,3754
27057,2015,7,84,2282,4,213,4355,20671,4382,21.45,2953,5167
27061,2015,9,196,6066,10,262,5582,45397,7274,16.14,5044,4539
27067,2015,5,72,1285,10,399,8397,42559,11792,27.92,8511,4255
27071,2015,5,21,324,5,158,3547,12829,6011,45.16,2565,2565
27079,2015,4,22,428,4,139,1576,27630,1977,7.14,6907,6907
27095,2015,6,34,973,6,390,7437,25743,439,1.68,4290,4290
27105,2015,4,41,612,7,354,6288,21717,6356,29.73,5429,3102
27109,2015,9,267,5042,26,1525,29251,151251,28176,19.53,16805,5817
27111,2015,14,246,5199,13,414,7625,57774,11232,19.6,4126,4444
27115,2015,5,31,482,4,175,2852,29046,2679,9.0,5809,7261
27123,2015,35,304,4134,105,4460,104931,536071,111304,21.88,15316,5105
27131,2015,5,19,258,8,513,9949,65278,14454,22.53,13055,8159
27135,2015,7,62,1368,6,212,3188,15679,4603,29.45,2239,2613
27137,2015,22,325,7377,32,1645,36917,200222,51286,25.61,9101,6256
27139,2015,3,11,179,14,829,19046,141613,23765,18.29,47204,10115
27141,2015,5,57,1067,7,472,9481,91623,15106,17.07,18324,13089
27145,2015,15,328,5834,32,1549,28546,154957,26242,17.42,10330,4842
27151,2015,4,29,416,3,85,1404,9354,2481,25.36,2338,3118
27153,2015,6,38,391,7,194,3311,24220,8324,33.44,4036,3460
27163,2015,11,285,5962,26,1533,40453,251103,94726,39.78,22827,9657
27165,2015,4,51,1057,3,112,1706,10950,523,4.67,2737,3650
27171,2015,11,137,2563,13,954,19685,131255,14969,12.0,11932,10096
28003,2015,11,68,1124,7,262,5030,37331,3767,10.17,3393,5333
28011,2015,12,89,1326,8,226,3790,33349,14107,41.31,2779,4168
28013,2015,6,61,761,5,98,1675,14696,1216,8.13,2449,2939
28017,2015,6,51,755,3,154,2274,17368,685,3.94,2894,5789
28023,2015,8,68,1019,3,94,1740,16003,2332,13.94,2000,5334
28027,2015,9,82,1052,7,137,2680,24495,6739,25.77,2721,3499
28029,2015,11,124,1787,4,58,944,28754,7176,24.37,2614,7188
28033,2015,33,359,4968,19,1111,23790,173212,43334,26.87,5248,9116
28035,2015,27,354,5204,12,381,6380,75921,9217,12.3,2811,6326
28041,2015,5,35,522,3,80,790,13485,637,4.42,2697,4495
28047,2015,57,470,8247,19,964,20992,200962,67158,35.89,3525,10576
28049,2015,61,578,8649,29,1800,33350,243234,64740,26.39,3987,8387
28051,2015,8,77,966,6,67,1115,18356,8272,43.09,2294,3059
28059,2015,42,362,5317,19,694,12213,141233,41290,29.56,3362,7433
28061,2015,7,48,780,3,74,1073,16561,1999,11.72,2365,5520
28067,2015,27,247,4011,9,373,6539,68224,6582,9.71,2526,7580
28073,2015,14,118,1606,7,272,4598,60570,7979,14.34,4326,8652
28075,2015,24,219,3436,8,524,7209,78505,16826,20.96,3271,9813
28077,2015,4,34,495,4,104,1702,12618,1980,15.31,3154,3154
28081,2015,28,300,3985,17,535,9486,85295,18140,21.88,3046,5017
28083,2015,9,93,1272,10,241,2968,30300,14706,45.51,3366,3030
28085,2015,13,105,1889,4,194,3675,34601,7113,20.4,2661,8650
28087,2015,20,190,2990,9,327,5348,59744,9911,16.58,2987,6638
28089,2015,17,117,1803,18,812,17424,103409,19395,20.37,6082,5744
28091,2015,9,82,1220,4,143,2431,25533,7950,29.35,2837,6383
28093,2015,10,71,1060,4,135,2217,35927,6867,18.49,3592,8981
28095,2015,11,106,1499,5,137,1979,35777,2433,6.58,3252,7155
28101,2015,8,65,1056,4,100,1976,21670,2534,11.67,2708,5417
28107,2015,10,87,1230,4,256,5138,34152,7050,20.31,3415,8538
28109,2015,22,176,2887,8,351,5920,55163,7277,13.03,2507,6895
28113,2015,16,110,1822,7,213,4255,39960,5542,13.72,2497,5708
28115,2015,8,62,829,6,125,2485,30912,3229,10.78,3864,5152
28117,2015,10,80,1187,7,174,2675,25313,1710,6.77,2531,3616
28121,2015,32,265,4244,14,877,18462,148770,37923,26.78,4649,10626
28123,2015,11,103,1407,9,223,3233,28275,3627,12.83,2570,3141
28141,2015,8,47,739,8,156,2342,19509,0,0.0,2438,2438
28143,2015,7,52,949,4,62,895,10342,1893,17.57,1477,2585
28145,2015,9,62,894,4,104,2193,28318,3327,12.26,3146,7079
28147,2015,3,29,422,4,98,1496,14629,1641,10.63,4876,3657
28149,2015,11,123,1701,5,279,5302,47542,11490,23.56,4322,9508
28151,2015,18,157,2227,10,409,7655,48053,15227,29.78,2669,4805
28153,2015,7,74,1130,4,163,2699,20510,333,1.6,2930,5127
28155,2015,4,34,457,4,55,1128,9869,1179,11.5,2467,2467
28161,2015,6,42,680,3,87,1339,12451,1061,8.37,2075,4150
28163,2015,12,120,1855,5,127,2240,27377,9646,34.37,2281,5475
29019,2015,12,111,1594,34,2493,38731,174546,41553,25.55,14545,5133
29021,2015,11,87,1392,8,731,14552,89016,20493,22.97,8092,11127
29023,2015,9,86,1193,8,317,5629,42859,7066,16.51,4762,5357
29027,2015,7,45,650,4,156,2841,44739,8155,18.39,6391,11184
29031,2015,14,115,1499,10,416,8082,78577,19098,25.24,5612,7857
29037,2015,11,151,3148,10,788,15967,101496,30128,30.29,9226,10149
29043,2015,14,102,1773,10,332,5578,83282,15629,20.19,5948,8328
29047,2015,21,211,2818,31,2515,49116,235471,61801,27.85,11212,7595
29051,2015,9,67,1047,11,915,16868,76780,19670,25.88,8531,6980
29069,2015,10,68,1007,14,225,3582,30877,6691,20.94,3087,2205
29071,2015,18,135,1997,22,516,10548,102382,11149,10.98,5687,4653
29077,2015,30,255,3889,41,2165,43740,287924,49775,18.09,9597,7022
29079,2015,3,46,769,5,178,3018,10062,3113,30.34,3354,2012
29091,2015,12,94,1163,11,254,4418,40135,7732,19.14,3344,3648
29093,2015,4,26,289,4,116,1453,10099,2386,22.44,2524,2524
29095,2015,86,1037,20204,107,5977,125072,686373,150014,22.25,7981,6414
29097,2015,21,195,2984,10,386,9243,118376,32150,27.38,5636,11837
29099,2015,20,161,2053,20,966,24352,223908,66388,30.35,11195,11195
29101,2015,7,49,713,4,190,3558,53874,8804,16.74,7696,13468
29109,2015,8,33,631,7,156,2844,38144,4429,11.47,4768,5449
29113,2015,10,36,733,6,165,3663,54675,4073,7.75,5467,9112
29127,2015,8,72,1336,6,255,4232,28862,4471,15.53,3607,4810
29133,2015,4,33,434,5,111,1821,14023,46,0.32,3505,2804
29143,2015,8,72,1150,5,79,1318,18167,574,3.03,2270,3633
29155,2015,5,33,510,5,150,2014,17442,1181,6.46,3488,3488
29159,2015,6,72,925,6,200,4317,42182,7064,16.74,7030,7030
29161,2015,8,71,1054,9,207,4038,44610,6323,14.0,5576,4956
29165,2015,7,37,610,11,1128,22797,96217,31202,34.93,13745,8747
29181,2015,4,46,910,3,146,1881,13811,2924,20.74,3452,4603
29183,2015,25,302,5004,43,2691,63151,385171,136448,37.85,15406,8957
29185,2015,5,27,461,3,57,1096,9450,916,9.34,1890,3150
29187,2015,13,102,1986,14,567,9389,66446,9876,15.11,5111,4746
29189,2015,98,998,15042,176,9876,252397,1001705,267303,26.76,10221,5691
29207,2015,10,53,840,7,221,3260,29786,1865,6.22,2978,4255
29213,2015,12,95,2223,9,406,8108,54333,15578,30.15,4527,6037
29219,2015,5,44,641,7,105,2280,33545,1595,4.91,6709,4792
29225,2015,7,37,735,4,129,2228,37526,2837,7.84,5360,9381
29510,2015,37,391,6130,111,2317,56399,314875,19196,6.01,8510,2836
30013,2015,5,75,951,12,707,12368,82118,20700,25.45,16423,6843
30029,2015,7,49,1040,18,1112,24269,96079,9467,10.41,13725,5337
30031,2015,4,47,670,19,1342,29090,100736,11379,12.71,25184,5301
30081,2015,3,4,64,12,525,9122,41295,1830,4.55,13765,3441
30093,2015,3,37,401,9,247,5399,34579,4057,11.86,11526,3842
30111,2015,9,130,1963,18,1426,22552,156946,37947,25.64,17438,8719
31001,2015,4,46,537,5,305,5580,31585,9156,29.19,7896,6317
31011,2015,3,38,362,4,45,851,5295,1021,18.56,1765,1323
31013,2015,4,44,944,4,135,2724,11311,3742,33.09,2827,2827
31017,2015,4,55,828,3,62,818,2943,317,10.08,735,981
31019,2015,6,34,522,12,709,12329,48732,9059,19.65,8122,4061
31025,2015,3,56,1122,6,71,1345,25523,6190,24.53,8507,4253
31027,2015,3,13,287,4,60,664,8568,1412,15.95,2856,2142
31029,2015,3,32,351,4,91,1238,3986,1167,29.42,1328,996
31037,2015,4,22,333,7,100,1496,10541,2824,26.86,2635,1505
31039,2015,5,63,1098,3,76,1564,9130,412,4.5,1826,3043
31041,2015,3,48,748,7,127,1904,10802,5627,51.44,3600,1543
31053,2015,6,49,790,8,469,7949,36676,11353,30.94,6112,4584
31055,2015,34,290,4870,91,7196,136516,549168,57724,11.16,16152,6034
31067,2015,5,51,1029,5,99,1364,21863,6734,30.18,4372,4372
31089,2015,6,94,1505,6,138,1798,10308,2653,25.43,1718,1718
31101,2015,5,73,1027,3,76,1682,8062,1837,21.96,1612,2687
31109,2015,16,141,2093,51,3812,67650,305705,29063,10.18,19106,5994
31111,2015,8,78,1268,10,196,4027,35618,7627,21.02,4452,3561
31119,2015,7,74,1183,9,520,9583,35065,8635,24.76,5009,3896
31141,2015,5,71,935,5,435,8102,32799,8839,27.42,6559,6559
31155,2015,7,44,801,6,108,1706,21017,3681,17.72,3002,3502
31157,2015,7,66,991,6,190,3763,36300,2967,8.03,5185,6050
31161,2015,6,44,464,7,77,1570,5214,1927,35.24,869,744
31185,2015,3,27,484,4,99,1638,13822,2755,20.16,4607,3455
32003,2015,109,1694,28702,244,15876,395786,2109289,206181,10.57,19351,8644
32005,2015,7,62,911,5,288,8100,47628,21568,45.89,6804,9525
32031,2015,34,415,7061,56,3125,84006,445460,99884,23.7,13101,7954
32510,2015,5,68,1105,9,465,12725,54405,11099,20.08,10881,6045
33001,2015,9,78,1426,10,1072,21847,60427,9915,16.5,6714,6042
33003,2015,11,71,1480,16,621,14759,47222,872,1.82,4292,2951
33005,2015,13,124,2230,15,1422,23506,76089,10891,14.12,5853,5072
33007,2015,9,78,1224,11,333,4833,32293,4769,14.43,3588,2935
33009,2015,16,107,1821,26,1530,31049,88799,11522,12.93,5549,3415
33011,2015,30,406,5973,64,6060,104709,406015,135074,33.71,13533,6343
33013,2015,16,154,2643,20,2214,38397,148094,29078,19.86,9255,7404
33015,2015,23,256,4109,50,6218,104420,301640,111158,37.65,13114,6032
33017,2015,9,83,1374,26,1814,34992,126504,23349,18.96,14056,4865
33019,2015,10,141,2645,7,510,8767,43028,6107,13.96,4302,6146
34001,2015,34,357,5048,77,2220,49859,273035,80172,29.2,8030,3545
34003,2015,75,637,10723,264,12251,306196,936010,95802,10.58,12480,3545
34005,2015,40,362,5059,72,4460,105382,449675,167032,37.22,11241,6245
34007,2015,54,459,7424,163,4449,98051,510295,110012,21.42,9449,3130
34009,2015,24,217,4047,43,2194,36692,94843,36767,37.8,3951,2205
34011,2015,21,218,3302,37,999,23780,155241,43495,27.72,7392,4195
34013,2015,81,722,14152,366,6406,159593,795039,60746,7.75,9815,2172
34015,2015,32,333,4628,43,2361,50831,292106,126083,43.73,9128,6793
34017,2015,81,569,10518,269,3460,83532,673765,3519,0.55,8318,2504
34019,2015,6,90,1108,25,1515,39651,125390,26419,20.58,20898,5015
34021,2015,40,351,5387,124,4084,93716,371199,98077,26.76,9279,2993
34023,2015,71,654,9315,216,6567,140969,836079,195556,24.15,11775,3870
34025,2015,49,538,8293,173,8164,185083,626775,203679,32.31,12791,3622
34027,2015,24,248,3321,103,6404,146869,498419,169588,34.45,20767,4839
34029,2015,51,558,8532,100,5707,129497,588791,248326,43.07,11544,5887
34031,2015,56,591,9121,238,4290,94744,508398,66350,13.24,9078,2136
34035,2015,15,144,2049,74,4141,93453,333015,113036,34.95,22201,4500
34037,2015,10,107,1683,31,2040,43611,143385,56290,37.71,14338,4625
34039,2015,52,584,9899,159,4674,110103,552949,50012,9.32,10633,3477
34041,2015,7,70,1098,26,1508,35317,107071,29846,27.46,15295,4118
35001,2015,60,600,9917,79,5124,124399,674959,129354,19.52,11249,8543
35005,2015,15,117,1925,7,525,9274,65529,16396,24.98,4368,9361
35007,2015,3,18,297,3,98,1999,12387,7837,56.99,4129,4129
35009,2015,10,82,1445,5,217,4771,50206,18651,38.55,5020,10041
35013,2015,32,274,3943,22,852,16986,213567,82863,39.6,6673,9707
35025,2015,18,148,3112,7,489,9393,70848,10436,16.12,3936,10121
35027,2015,9,59,1185,3,87,2008,19391,7113,34.7,2154,6463
35031,2015,13,133,2520,12,493,11488,76800,43211,60.44,5907,6400
35043,2015,9,93,1461,13,679,13852,139157,47091,35.79,15461,10704
35045,2015,26,219,3617,10,762,16301,118701,46633,35.86,4565,11870
35049,2015,14,147,2729,29,1882,46381,147708,42393,29.4,10550,5093
35055,2015,8,41,700,8,361,8203,32887,12894,39.15,4110,4110
36001,2015,27,256,3679,104,4920,94653,308432,82347,27.07,11423,2965
36005,2015,224,1618,27070,1319,7948,143808,1449196,7135,0.52,6469,1098
36007,2015,27,288,5069,40,2525,45360,196618,25726,12.82,7282,4915
36009,2015,13,102,1662,19,623,11242,77909,5913,7.36,5993,4100
36011,2015,7,72,1123,11,663,12830,78316,5281,6.6,11188,7119
36013,2015,27,202,3488,30,1070,21215,130811,23906,17.72,4844,4360
36015,2015,17,142,2306,15,799,15501,87120,20270,22.82,5124,5808
36017,2015,10,78,1254,9,285,5161,48979,2091,4.14,4897,5442
36019,2015,16,102,1841,23,586,12731,81154,22136,26.95,5072,3528
36021,2015,17,115,2138,23,797,16438,61491,9257,14.67,3617,2673
36023,2015,8,69,1062,7,405,7332,48429,5289,10.72,6053,6918
36027,2015,31,278,4896,94,3425,80688,295228,101583,34.15,9523,3140
36029,2015,133,1276,21080,310,11125,210542,922957,192724,20.97,6939,2977
36031,2015,7,54,764,20,413,8777,38371,3664,9.31,5481,1918
36033,2015,10,48,951,13,275,5835,50502,11851,22.97,5050,3884
36035,2015,12,112,1985,12,488,9512,53960,5406,9.73,4496,4496
36037,2015,10,57,1085,11,286,6117,58810,2346,3.9,5881,5346
36039,2015,11,67,1175,12,391,8632,47695,10461,21.25,4335,3974
36043,2015,8,72,1174,10,341,6955,62924,12106,18.76,7865,6292
36045,2015,26,167,3275,32,824,16806,117260,19598,16.86,4510,3664
36047,2015,469,2707,49427,2518,17013,357349,2624941,393,0.02,5596,1042
36051,2015,13,99,1633,14,665,12419,64583,11527,17.63,4967,4613
36053,2015,11,110,1928,14,516,9341,71771,14169,19.29,6524,5126
36055,2015,67,796,12051,196,11074,206936,749048,221678,29.78,11179,3821
36057,2015,8,81,1318,10,548,12450,49673,10531,20.97,6209,4967
36059,2015,95,801,12219,570,14268,350643,1359702,70135,5.24,14312,2385
36061,2015,162,1450,27008,1333,20966,505265,1641168,2,0.0,10130,1231
36063,2015,33,302,4709,36,1851,37001,212522,37906,17.51,6440,5903
36065,2015,42,561,7996,69,1792,34901,232025,38018,16.19,5524,3362
36067,2015,60,794,11720,124,6529,118021,468275,94832,20.31,7804,3776
36069,2015,19,248,3947,17,1295,25649,109654,18409,17.06,5771,6450
36071,2015,41,379,5980,109,4165,90573,377130,98797,26.5,9198,3459
36075,2015,20,141,2539,22,752,14932,119962,13037,10.68,5998,5452
36077,2015,9,61,974,18,552,11420,60530,17995,28.9,6725,3362
36079,2015,4,19,353,34,956,20520,99265,36525,36.63,24816,2919
36081,2015,355,2158,42716,1594,13477,294674,2327228,7789,0.35,6555,1459
36083,2015,15,122,2162,39,1472,33009,160101,33259,20.86,10673,4105
36085,2015,37,326,5113,245,3896,84206,473969,4249,0.91,12809,1934
36087,2015,22,170,3493,106,2551,68952,325491,62648,20.1,14795,3070
36089,2015,22,160,2655,27,939,18065,110935,19450,17.37,5042,4108
36091,2015,23,221,3809,29,2233,47366,226140,59805,27.23,9832,7797
36093,2015,16,170,2827,45,2278,44590,154758,36038,23.29,9672,3439
36099,2015,5,40,594,7,184,4309,34848,5344,15.16,6969,4978
36101,2015,17,115,1963,27,988,19664,97546,8214,8.3,5738,3612
36103,2015,106,962,15048,514,14724,370083,1497903,380952,25.51,14131,2914
36105,2015,15,115,1793,28,735,15182,74751,7202,9.29,4983,2669
36109,2015,8,64,1239,21,1248,27318,104564,14996,14.77,13070,4979
36111,2015,23,188,3566,47,2091,44975,179824,48040,26.32,7818,3826
36113,2015,9,72,1471,27,994,21122,64544,12858,19.57,7171,2390
36115,2015,11,75,1305,12,451,10010,62238,6989,11.06,5658,5186
36117,2015,20,146,2273,15,616,13251,91340,13063,13.93,4567,6089
36119,2015,63,599,9128,489,11505,273122,972900,140484,14.8,15442,1989
